:START_ID,:END_ID,:type,article_id,od
培训,培训、轮训,在,496,在:培训:培训、轮训
培训、轮训,培训、轮训、岗位练兵比武、演习,在,496,在:培训、轮训:培训、轮训、岗位练兵比武、演习
培训、轮训、岗位练兵比武、演习,法人,在,496,在:培训、轮训、岗位练兵比武、演习:法人
法人,培训,在,"496,664",在:法人:培训
六保”任务，实施一二三产业“百千,六保”任务，实施一二三产业“百千”增产增效行动提供数,在,497,在:六保”任务，实施一二三产业“百千:六保”任务，实施一二三产业“百千”增产增效行动提供数
六保”任务，实施一二三产业“百千”增产增效行动提供数,六保”任务，实施一二三产业“百千”增产增效行动提供数据,在,497,在:六保”任务，实施一二三产业“百千”增产增效行动提供数:六保”任务，实施一二三产业“百千”增产增效行动提供数据
八闽健康码,八闽健康码”在医疗健康领域应用，努力实现“一部手机全省就医,在,497,在:八闽健康码:八闽健康码”在医疗健康领域应用，努力实现“一部手机全省就医
数字化,数字经济,在,497,在:数字化:数字经济
数字经济,数字经济发展相适应的政策法规体系,在,497,在:数字经济:数字经济发展相适应的政策法规体系
省直有关单位,福州,在,497,在:省直有关单位:福州
工信厅,福州,在,497,在:工信厅:福州
数字经济,数字化,在,497,在:数字经济:数字化
数字经济,龙头企业,在,497,在:数字经济:龙头企业
工信厅,工信厅、科技厅,在,"497,684",在:工信厅:工信厅、科技厅
审批,审批、单店备案,在,498,在:审批:审批、单店备案
一键报警,一键报警”装置，在店内醒目位置张贴报警提示、安全防范常识等，公安机关加强治安复杂区域重点时段视频巡查，快速处置涉便利店的报警,在,498,在:一键报警:一键报警”装置，在店内醒目位置张贴报警提示、安全防范常识等，公安机关加强治安复杂区域重点时段视频巡查，快速处置涉便利店的报警
电子商务营,电子商务营销模式，开展全渠道经营,在,498,在:电子商务营:电子商务营销模式，开展全渠道经营
电子商务营销模式，开展全渠道经营,电子商务营销模式，开展全渠道经营，为居民提供线上下单,在,498,在:电子商务营销模式，开展全渠道经营:电子商务营销模式，开展全渠道经营，为居民提供线上下单
附件,数字经济,在,502,在:附件:数字经济
数字经济,福州,在,"502,761",在:数字经济:福州
福建省,福建省华渔教育科技有限公司“独角兽”企业2福州,在,502,在:福建省:福建省华渔教育科技有限公司“独角兽”企业2福州
一事一议,一事一议”“一企一策,在,"503,668",在:一事一议:一事一议”“一企一策
一事一议”“一企一策,中小企业,在,503,在:一事一议”“一企一策:中小企业
省中小办、发改委、商务厅,人民政府,在,503,在:省中小办、发改委、商务厅:人民政府
小微企业,小微企业减免租金,在,503,在:小微企业:小微企业减免租金
中小微企业,纾困专项资金,在,503,在:中小微企业:纾困专项资金
纾困专项资金,中小企业,在,503,在:纾困专项资金:中小企业
小微企业,职工,在,"503,509,577",在:小微企业:职工
金融机构,企业受疫情影响情况和经营,在,503,在:金融机构:企业受疫情影响情况和经营
贷款规模和授信额度,贷款,在,503,在:贷款规模和授信额度:贷款
贷款,首贷户,在,503,在:贷款:首贷户
首贷户,贷款,在,503,在:首贷户:贷款
贷款,贷款利率,在,503,在:贷款:贷款利率
贷款利率,小微企业,在,503,在:贷款利率:小微企业
融资,融资担保机构作用，推广“总对总”批量担保业务并对其取消反担保要求，在可持续经营,在,503,在:融资:融资担保机构作用，推广“总对总”批量担保业务并对其取消反担保要求，在可持续经营
融资担保机构作用，推广“总对总”批量担保业务并对其取消反担保要求，在可持续经营,融资,在,503,在:融资担保机构作用，推广“总对总”批量担保业务并对其取消反担保要求，在可持续经营:融资
存货质押和预付款,融资,在,503,在:存货质押和预付款:融资
省工信厅,省工信厅、财政厅、商务厅,在,503,在:省工信厅:省工信厅、财政厅、商务厅
省工信厅、财政厅、商务厅,人行福州中心支行,在,503,在:省工信厅、财政厅、商务厅:人行福州中心支行
“产融云”“金服云,“产融云”“金服云”等平台，创新产融合作政银企对接模式，统筹省、市相关专项资金,在,503,在:“产融云”“金服云:“产融云”“金服云”等平台，创新产融合作政银企对接模式，统筹省、市相关专项资金
金融机构,快服贷,在,503,在:金融机构:快服贷
快服贷,中小企业,在,503,在:快服贷:中小企业
白名单”管理，优先满足“白名单,融资,在,503,在:白名单”管理，优先满足“白名单:融资
融资,白名单,在,503,在:融资:白名单
白名单,融资,在,503,在:白名单:融资
省中小办、财政厅、科技厅、商务厅,金融,在,503,在:省中小办、财政厅、科技厅、商务厅:金融
国有企业,中小企业,在,"503,588",在:国有企业:中小企业
账款,账款在依法依规条件,在,503,在:账款:账款在依法依规条件
国有企业,审核,在,503,在:国有企业:审核
审计,审计进度，切实提高清偿率,在,503,在:审计:审计进度，切实提高清偿率
省中小办、财政厅,省中小办、财政厅、住建厅,在,503,在:省中小办、财政厅:省中小办、财政厅、住建厅
省中小办、财政厅、住建厅,人民政府,在,503,在:省中小办、财政厅、住建厅:人民政府
省工信厅,省工信厅、科技厅、商务厅,在,503,在:省工信厅:省工信厅、科技厅、商务厅
省工信厅、科技厅、商务厅,人民政府,在,503,在:省工信厅、科技厅、商务厅:人民政府
中小企业,基金,在,"503,789,828",在:中小企业:基金
省工信厅,省工信厅、教育厅、文旅厅、卫健委、商务厅,在,503,在:省工信厅:省工信厅、教育厅、文旅厅、卫健委、商务厅
省工信厅、教育厅、文旅厅、卫健委、商务厅,人民政府,在,503,在:省工信厅、教育厅、文旅厅、卫健委、商务厅:人民政府
小微企业,企业符合相关规定的可以实行核,在,503,在:小微企业:企业符合相关规定的可以实行核
省级财政,平潭综合实验区,在,503,在:省级财政:平潭综合实验区
厦门市税务局,福建证监局,在,503,在:厦门市税务局:福建证监局
企业家精神,企业家,在,503,在:企业家精神:企业家
省中小办、财政厅、发改委及其他省直有关单位,人民政府,在,503,在:省中小办、财政厅、发改委及其他省直有关单位:人民政府
中小企业,国家中小企业公共服务示范平台,在,503,在:中小企业:国家中小企业公共服务示范平台
福建省,惠企政策统一发布平台建设，扩大政策知晓率,在,503,在:福建省:惠企政策统一发布平台建设，扩大政策知晓率
中小企业,预测预,在,503,在:中小企业:预测预
预测预,预测预警,在,503,在:预测预:预测预警
省直有关单位,人民政府,在,503,在:省直有关单位:人民政府
党委,党委政府,在,504,在:党委:党委政府
福州,福建星,在,505,在:福州:福建星
福建省,百千,在,506,在:福建省:百千
交易中心,省工信厅,在,507,在:交易中心:省工信厅
人民政府,银行,在,"508,817,906",在:人民政府:银行
福建省,民营企业,在,"508,531,817",在:福建省:民营企业
民营企业,三个一百,在,"508,726,790,817,828",在:民营企业:三个一百
习近平,国务院,在,508,在:习近平:国务院
国务院,民营企业,在,"508,817",在:国务院:民营企业
民营企业,省委,在,"508,726",在:民营企业:省委
银行,厦门市,在,508,在:银行:厦门市
厦门市,银行,在,"508,817",在:厦门市:银行
银行,泉州,在,"508,817",在:银行:泉州
泉州,银行,在,"508,817",在:泉州:银行
退役军人,培训,在,509,在:退役军人:培训
风险,就业,在,509,在:风险:就业
校标准化建设，落实农村,学生,在,509,在:校标准化建设，落实农村:学生
贷款,贷款不抽贷、不压贷，到期给予续贷,在,509,在:贷款:贷款不抽贷、不压贷，到期给予续贷
减免租金的可同,减免租金的可同等享受上述各项政策,在,509,在:减免租金的可同:减免租金的可同等享受上述各项政策
贷款,风险分担资金池，支持符合条件的企业融资,在,509,在:贷款:风险分担资金池，支持符合条件的企业融资
融资,融资成本的金融,在,509,在:融资:融资成本的金融
云计算,能源,在,509,在:云计算:能源
三个一百,龙头企业,在,509,在:三个一百:龙头企业
龙头企业,金服云”平台，对接“快服贷,在,509,在:龙头企业:金服云”平台，对接“快服贷
产教融合,产教融合、科技创新,在,509,在:产教融合:产教融合、科技创新
云签约,云签约”，抓好第三届数字中国建设峰会相关工作，做好“9·8”投洽会、“5·18”海丝博览会境外客商资源维护，办好“6·18,在,509,在:云签约:云签约”，抓好第三届数字中国建设峰会相关工作，做好“9·8”投洽会、“5·18”海丝博览会境外客商资源维护，办好“6·18
教师,教师工,在,509,在:教师:教师工
风险,加强监测预,在,509,在:风险:加强监测预
加强监测预,加强监测预警,在,509,在:加强监测预:加强监测预警
就业,米袋子”、丰富“菜篮子,在,509,在:就业:米袋子”、丰富“菜篮子
加地方政府专项债券,加地方政府专项债券规模的政策,在,509,在:加地方政府专项债券:加地方政府专项债券规模的政策
福建省,数字经济领域“独角兽”创新企业、未来“独角兽”创新企业、“瞪羚,在,512,在:福建省:数字经济领域“独角兽”创新企业、未来“独角兽”创新企业、“瞪羚
福建省,数字经济领域“独角兽”、未来“独角兽”、“瞪羚,在,512,在:福建省:数字经济领域“独角兽”、未来“独角兽”、“瞪羚
数字经济领域“独角兽”、未来“独角兽”、“瞪羚,厦门,在,512,在:数字经济领域“独角兽”、未来“独角兽”、“瞪羚:厦门
专项资金,附件,在,"513,674",在:专项资金:附件
专项资金,专项资金申报材料清单,在,513,在:专项资金:专项资金申报材料清单
专项资金申报材料清单,附件,在,513,在:专项资金申报材料清单:附件
培训,附件,在,513,在:培训:附件
煤炭、煤电、水泥,执法,在,"518,519",在:煤炭、煤电、水泥:执法
能源,能源消耗，严格依法处置主要工序或单位产品,在,"518,519",在:能源:能源消耗，严格依法处置主要工序或单位产品
能源消耗，严格依法处置主要工序或单位产品,能源,在,"518,519",在:能源消耗，严格依法处置主要工序或单位产品:能源
染源,违法行为,在,"518,519",在:染源:违法行为
职工安置，指导企业依法制定和实施职工,就业,在,"518,519",在:职工安置，指导企业依法制定和实施职工:就业
