word,label
展,I-Dep
和,I-Dep
改,I-Dep
革,I-Dep
委,I-Dep
员,I-Dep
会,E-Dep
省,B-Dep
工,I-Dep
信,I-Dep
厅,E-Dep
中,B-Org
小,I-Org
企,I-Org
业,E-Org
处,O
省,O
级,O
高,B-Org
新,I-Org
技,I-Org
术,I-Org
企,I-Org
业,E-Org
备,B-Ent
案,I-Ent
申,I-Ent
请,I-Ent
书,E-Ent
开,O
展,O
休,B-Eve
闲,I-Eve
农,I-Eve
业,I-Eve
试,I-Eve
点,I-Eve
示,I-Eve
范,I-Eve
培,I-Eve
育,I-Eve
工,I-Eve
作,E-Eve
，,O
新,O
增,O
一,O
批,O
中,O
国,O
美,O
丽,O
休,O
闲,O
乡,B-Org
村,E-Org
、,O
全,O
国,O
休,O
闲,O
农,B-Org
业,I-Org
精,I-Org
品,I-Org
园,I-Org
区,E-Org
（,O
农,B-Org
庄,E-Org
）,O
和,B-Org
省,I-Org
级,I-Org
休,I-Org
闲,I-Org
农,I-Org
业,I-Org
示,I-Org
范,I-Org
点,E-Org
、,O
省,O
级,O
最,O
美,O
休,O
闲,O
乡,B-Org
村,E-Org
要,O
引,O
导,O
困,O
难,O
企,O
业,O
更,O
加,O
注,O
重,O
运,O
用,O
市,O
场,O
机,O
制,O
、,O
经,O
济,O
手,O
段,O
，,O
通,O
过,O
转,O
型,O
转,O
产,O
、,O
培,B-Eve
训,E-Eve
转,O
岗,O
、,O
支,O
持,O
“,O
双,B-Eve
创,E-Eve
”,O
等,O
，,O
多,O
渠,O
道,O
分,O
流,O
安,O
置,O
职,B-Per
工,E-Per
，,O
依,O
法,O
处,O
理,O
劳,O
动,O
关,O
系,O
支,O
持,O
有,O
较,O
强,O
代,O
表,O
性,O
、,O
影,O
响,O
力,O
和,O
改,O
革,O
意,O
愿,O
的,O
市,O
、,O
县,O
（,O
区,O
）,O
和,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
、,O
行,O
业,O
和,O
企,O
业,O
先,O
行,O
先,O
试,O
，,O
开,O
展,O
试,O
点,O
工,O
作,O
，,O
探,O
索,O
可,O
复,O
制,O
、,O
可,O
推,O
广,O
的,O
模,O
式,O
和,O
经,O
验,O
，,O
构,O
建,O
产,B-Eve
教,I-Eve
融,I-Eve
合,I-Eve
发,I-Eve
展,E-Eve
长,O
效,O
机,O
制,O
地,O
址,O
：,O
福,B-Loc
州,E-Loc
市,O
鼓,O
楼,O
区,O
中,O
山,O
路,O
号,O
省,B-Dep
财,I-Dep
政,I-Dep
厅,E-Dep
推,O
动,O
奖,O
补,O
政,O
策,O
落,O
到,O
实,O
处,O
，,O
按,O
各,O
地,O
当,O
年,O
新,O
发,O
放,O
创,O
业,O
担,O
保,O
贷,B-Eve
款,E-Eve
总,O
额,O
的,O
一,O
定,O
比,O
例,O
，,O
奖,O
励,O
创,O
业,O
担,O
保,O
贷,B-Eve
款,E-Eve
基,B-Org
金,E-Org
运,O
营,O
管,O
理,O
机,O
构,O
等,O
单,O
位,O
，,O
引,O
导,O
其,O
进,O
一,O
步,O
提,O
高,O
服,O
务,O
创,O
业,O
就,B-Eve
业,E-Eve
的,O
积,O
极,O
性,O
指,O
在,O
我,O
省,O
（,O
不,O
含,O
厦,B-Loc
门,I-Loc
市,E-Loc
）,O
登,O
记,O
注,O
册,O
、,O
具,O
有,O
独,O
立,O
企,B-Per
业,I-Per
法,I-Per
人,E-Per
资,O
格,O
，,O
并,O
根,O
据,O
年,O
度,O
第,O
二,O
批,O
福,B-Loc
建,I-Loc
省,E-Loc
标,O
准,O
化,O
工,O
作,O
项,O
目,O
补,O
助,O
经,O
费,O
申,B-Ent
请,I-Ent
表,E-Ent
.,O
省,O
科,B-Org
技,I-Org
小,I-Org
巨,I-Org
人,I-Org
领,I-Org
军,I-Org
企,I-Org
业,E-Org
扶,O
持,O
措,O
施,O
落,B-Eve
实,I-Eve
情,I-Eve
况,E-Eve
调,O
查,O
表,O
国,B-Dep
务,I-Dep
院,E-Dep
办,O
公,O
厅,O
关,O
于,O
加,O
快,O
融,B-Eve
资,E-Eve
租,O
赁,O
业,O
发,O
展,O
的,O
指,O
导,O
意,O
见,O
各,O
级,O
公,O
共,O
就,B-Eve
业,E-Eve
和,O
人,B-Per
才,E-Per
服,O
务,O
机,O
构,O
相,O
关,O
工,O
作,O
人,O
员,O
即,O
为,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,I-Eve
”,I-Eve
，,I-Eve
各,I-Eve
地,I-Eve
要,I-Eve
加,I-Eve
强,I-Eve
公,I-Eve
共,I-Eve
就,I-Eve
业,I-Eve
和,I-Eve
人,I-Eve
才,I-Eve
服,I-Eve
务,I-Eve
机,I-Eve
构,I-Eve
从,I-Eve
业,I-Eve
人,I-Eve
员,I-Eve
队,I-Eve
伍,I-Eve
建,I-Eve
设,I-Eve
，,I-Eve
履,I-Eve
行,I-Eve
好,I-Eve
就,I-Eve
业,I-Eve
“,I-Eve
红,I-Eve
娘,E-Eve
”,O
职,O
责,O
强,O
化,O
企,B-Per
业,I-Per
职,I-Per
工,E-Per
在,O
岗,O
教,O
育,O
培,B-Eve
训,E-Eve
支,O
持,O
三,O
明,O
、,O
南,O
平,O
、,O
龙,O
岩,O
等,O
地,O
政,O
府,O
建,O
立,O
投,O
资,O
基,B-Org
金,E-Org
，,O
引,O
进,O
专,O
业,O
的,O
投,O
资,O
基,B-Org
金,E-Org
公,O
司,O
共,O
同,O
参,O
与,O
投,O
资,O
基,B-Org
金,E-Org
的,O
创,O
建,O
，,O
专,O
项,O
用,O
于,O
支,O
持,O
省,O
内,O
氟,B-Ent
化,I-Ent
工,I-Ent
产,I-Ent
业,E-Ent
的,O
发,O
展,O
发,O
挥,O
省,O
产,O
业,O
股,O
权,O
基,B-Org
金,E-Org
作,O
用,O
，,O
支,O
持,O
发,O
展,O
创,O
投,O
基,B-Org
金,E-Org
，,O
鼓,O
励,O
省,O
内,O
上,B-Eve
市,E-Eve
企,O
业,O
设,O
立,O
互,O
联,O
网,O
创,O
投,O
基,B-Org
金,E-Org
（,O
十,O
）,O
数,B-Eve
字,I-Eve
经,I-Eve
济,E-Eve
（,O
软,O
件,O
和,O
信,O
息,O
技,B-Eve
术,I-Eve
服,I-Eve
务,E-Eve
）,O
产,O
业,O
集,O
群,O
中,B-Dep
央,I-Dep
财,I-Dep
政,E-Dep
专,O
项,O
扶,B-Eve
贫,I-Eve
资,I-Eve
金,E-Eve
管,O
理,O
办,O
法,O
福,B-Loc
建,I-Loc
省,E-Loc
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
关,O
于,O
大,O
力,O
推,O
进,O
大,B-Eve
众,I-Eve
创,I-Eve
业,I-Eve
万,I-Eve
众,I-Eve
创,I-Eve
新,E-Eve
十,O
条,O
措,O
施,O
的,O
通,O
知,O
鼓,O
励,O
各,O
类,O
基,B-Org
金,E-Org
和,O
社,O
会,O
资,O
本,O
加,O
大,O
对,O
石,B-Ent
墨,I-Ent
烯,E-Ent
产,O
业,O
的,O
投,O
资,O
（,O
福,B-Loc
建,I-Loc
省,E-Loc
工,B-Dep
业,I-Dep
和,I-Dep
信,I-Dep
息,I-Dep
化,I-Dep
厅,E-Dep
对,O
严,O
重,O
干,O
扰,O
、,O
影,O
响,O
、,O
破,O
坏,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
正,O
常,O
生,B-Eve
产,I-Eve
经,I-Eve
营,E-Eve
活,O
动,O
的,O
公,O
职,O
人,O
员,O
，,O
纪,O
检,O
监,O
察,O
机,O
关,O
要,O
严,O
肃,O
执,O
纪,O
问,O
责,O
，,O
对,O
典,O
型,O
案,O
例,O
公,O
开,O
曝,O
光,O
异,O
议,O
受,O
理,O
单,O
位,O
：,O
省,O
级,O
高,B-Org
新,I-Org
技,I-Org
术,I-Org
企,I-Org
业,E-Org
培,O
育,O
工,B-Org
作,I-Org
联,I-Org
席,I-Org
会,I-Org
议,E-Org
办,O
公,O
室,O
（,O
设,O
在,O
福,B-Loc
建,I-Loc
省,E-Loc
高,B-Org
新,I-Org
技,I-Org
术,I-Org
创,I-Org
业,I-Org
服,I-Org
务,I-Org
中,I-Org
心,E-Org
）,O
年,O
月,O
日,O
至,O
月,O
日,O
，,O
对,O
经,O
当,O
地,O
政,O
府,O
指,O
定,O
的,O
经,O
济,O
部,O
门,O
认,O
定,O
，,O
面,O
临,O
暂,O
时,O
性,O
生,B-Eve
产,I-Eve
经,I-Eve
营,E-Eve
困,O
难,O
且,O
恢,O
复,O
有,O
望,O
的,O
企,O
业,O
（,O
以,O
下,O
简,O
称,O
困,O
难,O
企,O
业,O
）,O
，,O
坚,O
持,O
不,O
裁,O
员,O
或,O
少,O
裁,O
员,O
的,O
，,O
返,O
还,O
标,O
准,O
按,O
照,O
企,O
业,O
申,O
请,O
时,O
当,O
地,O
月,O
人,O
均,O
失,O
业,O
保,O
险,O
金,O
个,O
月,O
金,O
额,O
和,O
参,O
保,O
职,B-Per
工,E-Per
人,O
数,O
确,O
定,O
为,O
继,O
续,O
做,O
好,O
石,B-Ent
墨,I-Ent
烯,E-Ent
技,O
术,O
研,O
发,O
和,O
产,O
业,O
发,O
展,O
工,O
作,O
，,O
推,O
动,O
一,O
批,O
石,B-Ent
墨,I-Ent
烯,E-Ent
研,O
发,O
和,O
产,B-Eve
业,I-Eve
化,E-Eve
项,O
目,O
建,O
设,O
，,O
推,O
进,O
石,B-Ent
墨,I-Ent
烯,E-Ent
研,O
发,O
成,O
果,O
转,O
移,O
转,O
化,O
，,O
现,O
开,O
展,O
石,B-Ent
墨,I-Ent
烯,E-Ent
技,O
术,O
研,O
发,O
、,O
产,O
业,O
发,O
展,O
和,O
成,O
果,O
示,O
范,O
应,O
用,O
等,O
储,O
备,O
项,O
目,O
申,O
报,O
工,O
作,O
，,O
有,O
关,O
要,O
求,O
通,O
知,O
如,O
下,O
：,O
推,O
进,O
教,B-Per
师,E-Per
与,O
企,O
业,O
人,O
员,O
相,O
互,O
交,O
流,O
、,O
互,O
派,O
互,O
聘,O
，,O
支,O
持,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
专,O
设,O
流,O
动,O
岗,O
位,O
，,O
引,O
进,O
行,O
业,O
企,O
业,O
一,O
流,O
人,B-Per
才,E-Per
，,O
吸,O
引,O
高,O
科,O
技,O
、,O
高,O
技,O
能,O
人,B-Per
才,E-Per
等,O
兼,O
职,O
任,O
教,O
（,O
二,O
）,O
企,O
业,O
在,O
收,O
到,O
财,O
政,O
拨,O
付,O
的,O
进,O
口,O
贴,B-Eve
息,E-Eve
资,O
金,O
后,O
，,O
应,O
在,O
十,O
个,O
工,O
作,O
日,O
内,O
向,O
省,B-Dep
商,I-Dep
务,I-Dep
厅,E-Dep
（,O
外,O
贸,O
处,O
）,O
反,O
馈,O
贴,B-Eve
息,E-Eve
资,O
金,O
到,O
位,O
日,O
期,O
及,O
金,O
额,O
情,O
况,O
，,O
否,O
则,O
将,O
影,O
响,O
企,O
业,O
下,O
次,O
申,O
报,O
拥,O
有,O
一,O
批,O
自,B-Ent
主,I-Ent
知,I-Ent
识,I-Ent
产,I-Ent
权,E-Ent
、,O
有,O
待,O
工,O
程,O
化,O
开,O
发,O
、,O
技,O
术,O
含,O
金,O
量,O
高,O
和,O
市,O
场,O
前,O
景,O
好,O
的,O
科,B-Eve
技,I-Eve
成,I-Eve
果,E-Eve
（,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
人,I-Dep
社,I-Dep
厅,E-Dep
、,O
财,O
政,O
厅,O
、,O
退,B-Per
役,I-Per
军,I-Per
人,E-Per
厅,O
，,O
福,B-Dep
建,I-Dep
省,I-Dep
税,I-Dep
务,I-Dep
局,E-Dep
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
）,O
支,O
持,O
行,O
业,O
企,O
业,O
和,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
联,O
合,O
开,O
展,O
职,O
业,O
技,B-Eve
能,I-Eve
竞,I-Eve
赛,E-Eve
、,O
行,O
业,O
技,O
术,O
比,O
武,O
、,O
创,O
新,O
成,O
果,O
评,O
选,O
等,O
活,O
动,O
（,O
一,O
）,O
鼓,O
励,O
家,O
政,O
服,O
务,O
品,O
牌,O
企,O
业,O
加,O
强,O
与,O
院,O
校,O
、,O
医,O
疗,O
机,O
构,O
等,O
合,O
作,O
，,O
吸,O
纳,O
院,O
校,O
培,O
养,O
的,O
家,O
政,O
专,O
业,O
人,B-Per
才,E-Per
，,O
把,O
家,O
政,O
从,O
业,O
人,O
员,O
输,O
送,O
到,O
院,O
校,O
、,O
医,O
疗,O
机,O
构,O
等,O
进,O
行,O
专,O
业,O
和,O
技,O
能,O
培,B-Eve
训,E-Eve
责,O
任,O
单,O
位,O
：,O
省,B-Dep
教,I-Dep
育,I-Dep
厅,E-Dep
、,O
人,O
社,O
厅,O
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
，,O
各,O
相,O
关,O
行,O
业,O
主,O
管,O
部,O
门,O
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
（,O
三,O
）,O
各,O
设,B-Dep
区,I-Dep
市,I-Dep
科,I-Dep
技,I-Dep
行,I-Dep
政,I-Dep
管,I-Dep
理,I-Dep
部,I-Dep
门,E-Dep
、,O
省,O
大,O
仪,O
办,O
在,O
创,B-Eve
新,I-Eve
券,E-Eve
管,O
理,O
系,O
统,O
中,O
分,O
别,O
对,O
科,O
技,O
型,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
、,O
创,O
客,O
与,O
大,B-Org
仪,I-Org
产,I-Org
权,I-Org
单,I-Org
位,E-Org
申,O
请,O
材,O
料,O
的,O
完,O
整,O
性,O
、,O
合,O
规,O
性,O
进,O
行,O
归,O
口,O
审,B-Eve
核,E-Eve
，,O
确,O
定,O
创,B-Eve
新,I-Eve
券,E-Eve
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
的,O
发,O
放,O
金,O
额,O
，,O
结,O
果,O
提,O
交,O
省,O
科,O
技,O
厅,O
备,O
案,O
有,O
关,O
设,O
区,O
市,O
应,O
尽,O
快,O
研,O
究,O
下,O
达,O
此,O
项,O
资,O
金,O
",",O
及,O
时,O
将,O
资,O
金,O
分,O
配,O
使,O
用,O
情,O
况,O
录,O
入,O
全,O
国,O
扶,O
贫,O
开,O
发,O
信,O
息,O
系,O
统,O
和,O
福,B-Loc
建,I-Loc
省,E-Loc
扶,B-Eve
贫,I-Eve
资,I-Eve
金,E-Eve
在,O
线,O
监,O
管,O
系,O
统,O
年,O
月,O
日,O
附,B-Ent
件,E-Ent
下,O
载,O
关,O
于,O
组,O
织,O
开,O
展,O
年,O
度,O
国,B-Eve
家,I-Eve
科,I-Eve
学,I-Eve
技,I-Eve
术,I-Eve
奖,E-Eve
提,O
名,O
工,O
作,O
的,O
通,O
知,O
.,O
各,O
设,O
区,O
市,O
科,O
技,O
局,O
、,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
社,B-Dep
会,I-Dep
事,I-Dep
业,I-Dep
局,E-Dep
，,O
各,O
有,O
关,O
单,O
位,O
：,O
福,B-Loc
建,I-Loc
省,E-Loc
科,B-Org
技,I-Org
小,I-Org
巨,I-Org
人,I-Org
领,I-Org
军,I-Org
企,I-Org
业,E-Org
申,O
请,O
书,O
（,O
财,O
农,O
〔,O
〕,O
号,O
）,O
精,O
神,O
，,O
经,O
省,B-Dep
政,I-Dep
府,E-Dep
研,O
究,O
同,O
意,O
，,O
决,O
定,O
下,O
达,O
中,B-Dep
央,I-Dep
财,I-Dep
政,E-Dep
专,O
项,O
扶,B-Eve
贫,I-Eve
资,I-Eve
金,E-Eve
绩,O
效,O
评,O
价,O
奖,O
励,O
万,O
元,O
，,O
其,O
中,O
：,O
优,O
秀,O
等,O
级,O
龙,O
岩,O
、,O
南,O
平,O
、,O
泉,B-Loc
州,E-Loc
各,O
安,O
排,O
万,O
元,O
，,O
良,O
好,O
等,O
级,O
福,B-Loc
州,E-Loc
、,O
莆,B-Loc
田,E-Loc
、,O
宁,O
德,O
各,O
安,O
排,O
万,O
元,O
推,O
进,O
关,O
税,O
保,O
证,O
保,O
险,O
改,O
革,O
，,O
拓,O
展,O
银,O
关,O
保,O
、,O
银,O
关,O
融,O
、,O
同,O
业,O
联,O
合,O
担,O
保,O
等,O
担,O
保,O
创,O
新,O
项,O
目,O
，,O
有,O
效,O
降,O
低,O
担,O
保,O
门,O
槛,O
，,O
缓,O
解,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
银,B-Org
行,E-Org
授,O
信,O
额,O
度,O
不,O
足,O
困,O
难,O
培,O
育,O
一,O
批,O
主,O
营,O
业,O
务,O
突,O
出,O
、,O
竞,O
争,O
力,O
强,O
以,O
及,O
具,O
有,O
良,O
好,O
发,O
展,O
前,O
景,O
的,O
“,O
专,B-Eve
精,I-Eve
特,I-Eve
新,I-Eve
”,I-Eve
中,I-Eve
小,I-Eve
企,I-Eve
业,I-Eve
、,I-Eve
制,I-Eve
造,I-Eve
业,I-Eve
单,I-Eve
项,I-Eve
冠,I-Eve
军,I-Eve
企,I-Eve
业,I-Eve
（,I-Eve
产,I-Eve
品,I-Eve
）,I-Eve
和,I-Eve
“,I-Eve
双,I-Eve
高,I-Eve
龙,I-Eve
头,E-Eve
”,O
企,O
业,O
推,O
进,O
“,O
互,B-Eve
联,I-Eve
网,I-Eve
+,I-Eve
政,I-Eve
务,I-Eve
服,I-Eve
务,E-Eve
”,O
，,O
%,O
以,O
上,O
行,O
政,O
审,B-Eve
批,E-Eve
和,O
公,O
共,O
服,O
务,O
事,O
项,O
实,O
现,O
网,O
上,O
办,O
理,O
，,O
实,O
现,O
各,O
类,O
投,O
资,O
审,B-Eve
批,E-Eve
在,O
线,O
并,O
联,O
办,O
理,O
，,O
压,O
缩,O
企,O
业,O
开,O
办,O
时,O
间,O
与,O
审,B-Eve
批,E-Eve
时,O
限,O
，,O
加,O
强,O
企,O
业,O
信,O
用,O
信,O
息,O
在,O
行,O
政,O
审,B-Eve
批,E-Eve
中,O
的,O
运,O
用,O
优,O
化,O
福,B-Loc
建,I-Loc
省,E-Loc
“,B-Eve
“,B-Eve
产,I-Eve
融,I-Eve
云,I-Eve
”,I-Eve
平,I-Eve
台,I-Eve
，,I-Eve
整,I-Eve
合,I-Eve
集,I-Eve
聚,I-Eve
各,I-Eve
类,I-Eve
投,I-Eve
融,I-Eve
资,I-Eve
机,I-Eve
构,I-Eve
、,I-Eve
企,I-Eve
业,I-Eve
征,I-Eve
信,I-Eve
等,I-Eve
资,I-Eve
源,I-Eve
，,I-Eve
利,I-Eve
用,I-Eve
“,I-Eve
系,I-Eve
统,I-Eve
智,I-Eve
能,I-Eve
匹,I-Eve
配,I-Eve
+,I-Eve
人,I-Eve
工,I-Eve
复,I-Eve
核,I-Eve
推,I-Eve
荐,E-Eve
”,O
模,O
式,O
，,O
为,O
“,B-Eve
产,I-Eve
融,E-Eve
双,O
方,O
提,O
供,O
精,O
准,O
匹,O
配,O
对,O
接,O
建,O
设,O
统,O
一,O
开,O
放,O
的,O
科,B-Eve
技,I-Eve
资,I-Eve
源,I-Eve
共,I-Eve
享,I-Eve
平,I-Eve
台,E-Eve
，,O
整,O
合,O
相,O
关,O
科,O
技,O
资,O
源,O
，,O
建,O
立,O
集,O
重,O
大,O
科,B-Eve
研,I-Eve
基,I-Eve
础,I-Eve
设,I-Eve
施,E-Eve
和,O
大,O
型,O
科,B-Eve
研,I-Eve
仪,I-Eve
器,E-Eve
开,O
放,O
共,O
享,O
、,O
科,O
研,O
人,B-Per
才,E-Per
与,O
服,O
务,O
共,O
享,O
、,O
科,O
研,O
咨,O
询,O
与,O
合,O
作,O
开,O
发,O
项,O
目,O
等,O
内,O
容,O
服,O
务,O
共,O
享,O
为,O
一,O
体,O
的,O
新,O
型,O
科,O
技,O
仪,O
器,O
共,O
享,O
新,O
模,O
式,O
各,O
设,O
区,O
市,O
科,O
技,O
局,O
、,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
社,B-Dep
会,I-Dep
事,I-Dep
业,I-Dep
局,E-Dep
、,O
省,O
重,O
大,O
科,B-Eve
研,I-Eve
基,I-Eve
础,I-Eve
设,I-Eve
施,E-Eve
和,O
大,O
型,O
科,B-Eve
研,I-Eve
仪,I-Eve
器,E-Eve
服,O
务,O
平,O
台,O
工,O
作,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
（,O
以,O
下,O
简,O
称,O
省,O
大,O
仪,O
办,O
）,O
在,O
年,O
月,O
日,O
前,O
完,O
成,O
审,B-Eve
核,E-Eve
、,O
确,O
定,O
发,O
放,O
金,O
额,O
和,O
提,O
交,O
备,O
案,O
工,O
作,O
以,O
宁,O
德,O
、,O
漳,B-Loc
州,E-Loc
、,O
厦,B-Loc
门,E-Loc
、,O
龙,O
岩,O
为,O
中,O
心,O
，,O
带,O
动,O
全,O
省,O
共,O
同,O
发,O
展,O
四,O
、,O
化,O
解,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
融,B-Eve
资,E-Eve
难,O
各,O
设,O
区,O
市,O
可,O
通,O
过,O
增,O
加,O
“,O
支,B-Eve
持,I-Eve
制,I-Eve
造,I-Eve
业,I-Eve
大,I-Eve
企,I-Eve
业,I-Eve
或,I-Eve
供,I-Eve
应,I-Eve
链,I-Eve
核,I-Eve
心,I-Eve
企,I-Eve
业,I-Eve
家,I-Eve
数,E-Eve
”,O
方,O
式,O
提,O
升,O
该,O
项,O
工,O
作,O
完,O
成,O
效,O
果,O
，,O
以,O
完,O
成,O
年,O
度,O
绩,O
效,O
目,O
标,O
和,O
任,O
务,O
，,O
确,O
保,O
用,O
实,O
用,O
好,O
奖,O
励,O
资,O
金,O
建,O
立,O
健,O
全,O
招,O
商,O
引,O
资,O
激,O
励,O
机,O
制,O
，,O
谋,O
划,O
、,O
落,O
地,O
和,O
开,O
工,O
建,O
设,O
产,O
业,O
龙,O
头,O
项,O
目,O
、,O
产,O
业,O
链,O
补,O
短,O
板,O
项,O
目,O
以,O
及,O
新,B-Eve
兴,I-Eve
产,I-Eve
业,E-Eve
项,O
目,O
，,O
充,O
分,O
发,O
挥,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
在,O
“,O
五,B-Eve
个,I-Eve
一,I-Eve
批,E-Eve
”,O
项,O
目,O
建,O
设,O
中,O
的,O
主,O
体,O
作,O
用,O
鼓,O
励,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
与,O
高,B-Org
校,E-Org
、,O
科,B-Org
研,I-Org
院,I-Org
所,E-Org
、,O
各,O
类,O
公,B-Eve
共,I-Eve
服,I-Eve
务,I-Eve
平,I-Eve
台,E-Eve
、,O
行,O
业,O
中,B-Org
介,I-Org
机,I-Org
构,E-Org
等,O
开,O
展,O
产,O
学,O
研,O
用,O
合,O
作,O
，,O
通,O
过,O
协,O
同,O
创,O
新,O
提,O
升,O
企,O
业,O
技,O
术,O
和,O
产,O
品,O
质,O
量,O
（,O
闽,O
政,O
〔,O
〕,O
号,O
）,O
要,O
求,O
，,O
为,O
做,O
好,O
毕,O
业,O
年,O
度,O
离,O
校,O
未,O
就,B-Eve
业,E-Eve
困,O
难,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
和,O
长,O
期,O
未,O
就,B-Eve
业,E-Eve
高,B-Org
校,E-Org
毕,O
业,O
生,O
帮,O
扶,O
工,O
作,O
，,O
促,O
进,O
尽,O
快,O
实,O
现,O
就,B-Eve
业,E-Eve
，,O
现,O
就,O
开,O
展,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,E-Eve
”,O
帮,O
扶,O
就,B-Eve
业,E-Eve
困,O
难,O
毕,O
业,O
生,O
就,B-Eve
业,E-Eve
专,O
项,O
行,O
动,O
有,O
关,O
事,O
项,O
通,O
知,O
如,O
下,O
:,O
（,O
闽,O
人,O
社,O
文,O
〔,O
〕,O
号,O
）,O
要,O
求,O
，,O
根,O
据,O
就,B-Eve
业,E-Eve
政,O
策,O
和,O
形,O
势,O
变,O
化,O
，,O
加,O
强,O
政,O
策,O
、,O
业,O
务,O
和,O
技,O
能,O
培,B-Eve
训,E-Eve
，,O
不,O
断,O
提,O
升,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,E-Eve
”,O
的,O
帮,O
扶,O
能,O
力,O
和,O
服,O
务,O
水,O
平,O
对,O
以,O
重,O
点,O
承,O
接,O
氟,B-Org
化,I-Org
工,I-Org
企,I-Org
业,E-Org
为,O
主,O
的,O
化,B-Org
工,I-Org
园,I-Org
区,E-Org
，,O
新,O
建,O
集,O
中,O
供,O
热,O
、,O
供,O
气,O
、,O
污,B-Ent
水,E-Ent
处,O
理,O
（,O
水,O
循,O
环,O
利,O
用,O
）,O
、,O
废,O
气,O
回,O
收,O
、,O
固,B-Ent
体,I-Ent
废,I-Ent
物,E-Ent
和,O
危,B-Ent
险,I-Ent
废,I-Ent
物,E-Ent
集,O
中,O
处,O
理,O
处,O
置,O
及,O
综,O
合,O
转,O
化,O
利,O
用,O
设,O
施,O
等,O
基,B-Ent
础,I-Ent
设,I-Ent
施,E-Ent
建,O
设,O
，,O
各,O
级,O
政,O
府,O
有,O
关,O
部,O
门,O
结,O
合,O
相,O
关,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
予,O
以,O
支,O
持,O
鼓,O
励,O
萤,B-Ent
石,E-Ent
开,O
采,O
企,O
业,O
采,O
取,O
先,O
进,O
的,O
采,B-Eve
选,I-Eve
矿,I-Eve
工,I-Eve
艺,E-Eve
，,O
提,O
高,O
萤,B-Ent
石,E-Ent
资,O
源,O
的,O
开,B-Eve
采,I-Eve
回,I-Eve
采,I-Eve
率,E-Eve
、,O
选,B-Eve
矿,I-Eve
回,I-Eve
收,I-Eve
率,E-Eve
、,O
综,B-Eve
合,I-Eve
利,I-Eve
用,I-Eve
率,E-Eve
福,B-Loc
建,I-Loc
省,E-Loc
发,B-Dep
展,I-Dep
和,I-Dep
改,I-Dep
革,I-Dep
委,I-Dep
员,I-Dep
会,E-Dep
责,O
任,O
单,O
位,O
：,O
省,B-Dep
商,I-Dep
务,I-Dep
厅,E-Dep
、,O
财,O
政,O
厅,O
、,O
人,O
社,O
厅,O
、,O
妇,B-Dep
联,E-Dep
依,O
托,O
大,O
中,O
型,O
企,O
业,O
、,O
高,B-Org
校,E-Org
和,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
，,O
建,O
设,O
一,O
批,O
适,O
应,O
我,O
省,O
主,O
导,O
产,O
业,O
、,O
战,O
略,O
性,O
新,B-Eve
兴,I-Eve
产,I-Eve
业,E-Eve
、,O
现,O
代,O
服,O
务,O
业,O
、,O
现,B-Eve
代,I-Eve
农,I-Eve
业,E-Eve
等,O
领,O
域,O
人,B-Per
才,E-Per
需,O
求,O
的,O
“,O
双,B-Eve
师,I-Eve
型,E-Eve
”,O
教,B-Per
师,E-Per
培,B-Org
养,I-Org
培,I-Org
训,I-Org
基,I-Org
地,E-Org
人,B-Org
行,I-Org
福,I-Org
州,I-Org
中,I-Org
心,I-Org
支,I-Org
行,E-Org
货,O
币,O
信,B-Eve
贷,E-Eve
处,O
重,O
点,O
加,O
大,O
单,O
户,O
授,O
信,O
总,O
额,O
万,O
元,O
及,O
以,O
下,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
贷,B-Eve
