num,sentence,entity,compare,num
441,工商注册地、经营地在本市所辖范围的独立法人企业或视同法人的分支机构,(工商)注册地、经营地、(本市)所辖、(独立法人)企业、(视同)法人、分支机构,,
441,无重大违法违规记录,(重大违法违规)记录,,
441,无不良信用记录,(不良)信用,,
441,规模以上企业能按照统计制度规定按时报送统计报表,(规模)以上、企业、(统计)制度、(统计)报表,,
441,支持方向,方向,,
441,支持建设改造冷库设施、批发市场建设低温物流专区和零售企业建设终端低温设施,(冷库)设施、批发市场、(低温)物流、专区、(零售)企业、(终端)低温、设施,,
441,项目条件,(项目)条件,,
441,在2018年7月1日至2019年6月30日期间,2018年7月1日、(至2019年6月30日)期间,,
441,有效投资额（不含税、不含土地、非物流车辆）,(有效)投资额、土地、(非物流)车辆,,
441,不少于300万元（永泰县不少于150万元）,(（)永泰县,不少于,不少、300万元、不少、150万元
441,优先支持老区苏区县,(老区)苏区、县,,
441,于2019年7月底前投入使用的项目,(2019年7)月底、项目,,
441,补助标准,(补助)标准,,
441,现有冷库改造提升项目,(现有)冷库、(提升)项目,,
441,对完善封闭式装卸站台、电动滑升式冷藏门和防撞柔性密封口等设施并实现全封闭式作业的,(封闭式)装卸站台、(电动滑升式冷藏)门、(防撞柔性密封口等)设施、全封闭式,,
441,按不高于投资额20%、最高100万元予以补助,按、投资额,不高于,20%、最高100万元、100万
441,新建3000立方米（以上）保鲜库、变温库、气调库、立体自动化冷库等智能型高端冷藏设施项目,以上、(保鲜库、变温库、气调库、立体自动化冷库等智能型高端冷藏设施)项目、(变温)库、气调库、(立体自动化)冷库、(智能型高端冷藏设施)项目,,3000立方米
441,按不高于投资额20%、最高200万元予以补助,按、投资额,不高于,20%、最高200万元、200万
441,生鲜农产品批发市场配建冷库容积3000立方米及以上的冷藏设施、冷链运输、信息管理系统,(生鲜)农产品、批发市场、(冷库)容积、(以上的冷藏)设施、(冷藏)设施、信息、(管理)系统,,3000立方米
441,建设低温物流专区的项目,(建设低温物流专区的)项目,,
441,按不高于投资额20%、最高100万元予以补助,按、投资额,不高于,20%、最高100万元、100万
441,生鲜农产品零售企业建设低温仓储配送中心、冷库,(生鲜)农产品、企业、低温、配送中心、冷库,,
441,购买冷藏车（营运车辆以道路运输证注明车辆类型为准,冷藏车、(营运)车辆、(道路)运输证、(车辆)类型,,
441,非营运车辆以发票注明车辆类型为准）、冷柜、蓄冷保温（隔热）箱等设施设备,(非营运)车辆、发票、(车辆)类型、冷柜、隔热、(箱等设施)设备、(设施)设备,,
441,按不高于投资额20%、最高100万元予以补助,按、投资额,不高于,20%、最高100万元、100万
444,申报条件,(申报)条件,,
444,项目的主体应具有独立的法人资格,(项目的)主体、(独立的)法人资格,,
444,项目实施单位应对专项资金单独设账核算,项目、单位、专项资金,,
444,要有完善健全的财务及管理制度,(健全的)财务、管理制度,,
445,支持内容及申报要求,(内容及申报)要求,,
445,建档立卡贫困户开设网店补助,(建档立卡)贫困户、(网店)补助,,
445,建档立卡贫困户开设网店,(建档立卡)贫困户、网店,,
445,持续运营满3个月给予补助3500元,3个月、补助,,3500元
445,满1年再给予补助3500元,补助,,1年、3500元
445,满2年再给予补助3000元（同一档次不重复补助,补助、(同一)档次、(重复)补助,,2年、3000元
445,不同档次可叠加补助,(不同)档次、补助,,
445,项目按户予以补助）,项目,,
445,网店运营时间计算方式为自网店注册日期起至2019年6月31日,(网店运营)时间、方式、(自)网店、(注册)日期、2019年6月31日,,
445,申报材料：,申报材料,,
445,申报材料真实性声明（附件1）,(申报材料)真实性、声明、附件,,1
445,建档立卡贫困户开设网店补助资金申报表（附件2）,(建档立卡)贫困户、网店、(资金)申报表、附件,,2
445,申报对象身份证复印件及网店后台管理系统相关截图,(对象)身份证、复印件、(网店)后台、系统、(相关)截图,,
445,县区扶贫部门出具的申报对象为建档立卡贫困户的证明材料（由县区商务主管部门负责统一向扶贫部门发函确认）,(县区扶贫)部门、(出具的申报)对象、(申报)对象、(立卡)贫困户、材料、(县区)商务、主管部门、(扶贫)部门,,
445,电子商务助力精准扶贫培训补助,电子商务,,
445,由各县（区、管委会）商务主管部门结合辖区实际各自开展电子商务助力精准扶贫培训（可委托第三方机构承办）,(各县（区、管委会）)商务、(商务)主管部门、(辖区)实际、电子商务、机构,,第三方
445,组织辖区贫困户、基层组织干部、涉农流通企业人员等对象参加培训（参加培训的贫困户人数不少于培训总人数的50%）,(组织辖区贫困户、基层组织干部、涉农流通企业人员等)对象、(基层组织)干部、(涉农流通企业)人员、对象、(参加培训的贫困户)人数、(贫困户)人数、总人数,不少于,50%
445,根据培训人数按照每人500元予以补助（同一培训人员不重复补助）,(培训)人数、(同一培训)人员,,500元
445,各县（区、管委会）每年最少举办一期电子商务助力精准扶贫培训,区、电子商务,,一期
445,湄洲岛管委会和北岸管委会鉴于贫困户人数较少,湄洲岛管委会、北岸、(贫困户)人数,,
445,培训规模较小,(培训)规模,,
445,可与其他县区同期共同举办培训,(其他)县区、同期,,
445,县（区、管委会）商务主管部门要在培训前认真审核课程内容、学员信息和讲师信息等,(县（区、管委会）商务)主管部门、(商务)主管部门、(培训)前、课程内容、(学员)信息、(讲师)信息,,
445,组织培训时要现场核实学员签到、授课情况,现场、学员、情况,,
445,每场培训都要建立培训档案,(培训)档案,,
445,包括培训方案、学员签到表、现场照片、现场视频等材料,(培训)方案、学员、(表、现场照片、现场视频等)材料、(现场)照片、(现场)视频、材料,,
445,培训结束后,(结束)后,,
445,由各县（区、管委会）商务主管部门申报市级补助资金,(各县（区、管委会）商务)主管部门、(商务)主管部门、(市级)补助、资金,,
445,申报材料：,申报材料,,
445,电子商务助力精准扶贫培训补助资金申报表（附件3）,电子商务、(补助)资金、申报表、附件,,3
445,电子商务助力精准扶贫培训报告（附件4）,(电子商务助力精准扶贫培训)报告、附件,,4
446,评选条件,(评选)条件,,
446,市级示范场应当符合以下标准：家庭农场经营者应当是具有农村户籍或农村集体经济,(市级)示范场、(以下)标准、(家庭)农场经营者、(农村)户籍、农村,,
446,组织成员或具有农村土地承包经营权,(组织)成员、农村土地、经营权,,
446,长期从事农业生产的自然人,农业、自然人,,
446,成员应年满十八周岁,成员,,十八周岁
446,以家庭成员为主要劳动力,家庭成员、(主要)劳动力,,
446,常年雇工人数不超过家庭务农人员数量,(雇工)人数、(家庭务农)人员、数量,不超过,
446,家庭成员指在一个家庭内共同生活的具有血缘关系、姻亲关系或法律上的继、养关系的人,家庭成员、(一个)家庭、内、(血缘关系、姻亲)关系、(关系或法律)上、(上的继、养关系的)人、(继、养关系的)人,,
446,家庭农场应依法取得农村土地承包经营权证或土地承包经营权流转合同、林权证或不动产权证书,(家庭)农场、(农村土地承包经营)权证、土地、(承包经营权流转)合同、(流转)合同、林权证、(产权)证书,,
446,流转期限应当在两年以上,(流转)期限、以上,,两年
446,并经工商注册登记,工商,,
446,名称中应含有“家庭农（林、种植、养殖）场”,(名称)中、家庭,,
446,生产经营满一年,一年,,
446,以农业种植、畜禽和水产养殖为主要经营项目,农业、畜禽、水产、(主要)经营项目,,
446,可以种养结合或兼营相应的农场休闲观光服务,农场,,
446,家庭农场经营规模应达到以下要求之一：,(家庭)农场、经营规模、(以下)要求,,
446,1、从事粮食作物的种植面积达到50－300亩,(从事粮食作物的种植)面积、(种植)面积,,1、50、300亩
446,2、从事蔬菜种植面积达到20－50亩,(从事蔬菜种植)面积、(种植)面积,,2、20－50亩、、50亩
446,3、从事设施农业的面积达到10－30亩,(从事设施农业的)面积,,3、10－30亩、、30亩
446,4、从事果、茶种植的土地面积达到50－500亩,(从事果、茶种植的土地)面积、(土地)面积,,4、50、500亩
446,5、从事林业生产的土地面积达到100-1000亩,(从事林业生产的土地)面积、(土地)面积,,5、100-、-1000亩、
446,种植油茶、毛竹等经济林30-1000亩以上,(油茶、毛竹等)经济林、以上,,30-、-1000亩、
